,CNY,CNY,CNY,CNY,JPY,JPY,JPY,JPY,GBP,GBP,GBP,GBP,EUR,EUR,EUR,EUR,pd_SP500,pd_SP500,pd_SP500,pd_SP500,SEE,SEE,SEE,SEE,N225,N225,N225,N225,GDAXI,GDAXI,GDAXI,GDAXI,FTSE,FTSE,FTSE,FTSE
,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/03/10,6.255,6.255,6.252,6.255,121.427,121.996,120.96,121.408,0.66187,0.665,0.66186,0.66204,0.92287,0.934064,0.92276,0.92307,2076.139893,2076.139893,2044.160034,2044.160034,3286.07,3286.07,3286.07,3286.07,18891.00977,18924.38086,18577.06055,18665.10938,11555.96973,11577.75,11402.66992,11500.37988,6876.5,6876.899902,6702.799805,6702.799805
2015/03/11,6.252,6.252,6.252,6.252,121.06,121.61,121.026,121.038,0.6633,0.66957,0.6624,0.66304,0.93376,0.946844,0.93331,0.93382,2044.689941,2050.080078,2039.689941,2040.23999,3290.9,3290.9,3290.9,3290.9,18604.86914,18836.92969,18583.51953,18723.51953,11531.54981,11822.53027,11531.54981,11805.99023,6702.799805,6739,6693.799805,6721.5
2015/03/12,6.252,6.252,6.252,6.252,121.445,121.653,120.723,121.411,0.66952,0.67131,0.6654,0.66966,0.94792,0.95224,0.936198,0.94798,2041.099976,2066.409912,2041.099976,2065.949951,3349.32,3349.32,3349.32,3349.32,18787.09961,19008.13086,18774.41992,18991.10938,11795.91016,11830.13965,11754.90039,11799.38965,6721.5,6799.799805,6721.5,6761.100098
2015/03/13,6.252,6.252,6.2487,6.252,121.302,121.555,121.167,121.318,0.67147,0.6796,0.67143,0.67141,0.94109,0.953625,0.940734,0.94106,2064.560059,2064.560059,2041.170044,2053.399902,3372.91,3372.91,3372.91,3372.91,19119.58008,19335.80078,19042.25,19254.25,11845.90039,11903.33008,11744.92969,11901.61035,6761.100098,6777.799805,6713.5,6740.600098
2015/03/16,6.2487,6.2518,6.2487,6.2487,121.33,121.41,121.08,121.343,0.67773,0.67796,0.67481,0.6777,0.95379,0.95379,0.942152,0.95405,2055.350098,2081.409912,2055.350098,2081.189941,3449.3,3449.3,3449.3,3449.3,19245.38086,19349.19922,19226.71094,19246.06055,11955.82031,12219.04981,11955.33008,12167.71973,6740.600098,6809.100098,6740.600098,6804.100098
2015/03/17,6.2518,6.2518,6.2395,6.2518,121.373,121.507,121.145,121.367,0.67455,0.6789,0.67363,0.6745,0.94582,0.9476,0.939055,0.94581,2080.590088,2080.590088,2065.080078,2074.280029,3502.85,3502.85,3502.85,3502.85,19425.89063,19479.89063,19373.39063,19437,12163.08008,12195.58008,11930.54004,11980.84961,6804.100098,6846.899902,6798.5,6837.600098
2015/03/18,6.2395,6.2397,6.2187,6.2395,121.289,121.398,120.78,121.28,0.67792,0.6832,0.67703,0.67787,0.94376,0.945135,0.93932,0.94357,2072.840088,2106.850098,2061.22998,2099.5,3577.3,3577.3,3577.3,3577.3,19407.75977,19555.7207,19389.24023,19544.48047,12002.24023,12017.91016,11814.48047,11922.76953,6837.600098,6945.200195,6837.299805,6945.200195
2015/03/19,6.2187,6.2187,6.1796,6.2187,120.079,120.972,119.698,120.064,0.66845,0.6788,0.66622,0.66836,0.92217,0.941495,0.91625,0.92166,2098.689941,2098.689941,2085.560059,2089.27002,3582.27,3582.27,3582.27,3582.27,19514.64063,19557.16992,19312.69922,19476.56055,11897.48047,12001.12988,11787.29981,11899.40039,6945.200195,6982.799805,6929.700195,6962.299805
2015/03/20,6.186,6.2103,6.1714,6.186,120.74,121.179,120.258,120.762,0.67731,0.6791,0.6701,0.67743,0.93697,0.938333,0.92465,0.9373,2090.320068,2113.919922,2090.320068,2108.100098,3617.32,3617.32,3617.32,3617.32,19479.71094,19565.43945,19416.63086,19560.2207,11942.16016,12087.61035,11926.86035,12039.37012,6962.299805,7024.200195,6960.799805,7022.5
2015/03/23,6.196,6.2083,6.196,6.196,120.013,120.149,119.599,120.027,0.66911,0.67375,0.66849,0.6692,0.9237,0.928548,0.913768,0.92365,2107.98999,2114.860107,2104.419922,2104.419922,3687.73,3687.73,3687.73,3687.73,19479.71094,19565.43945,19416.63086,19560.2207,11984.79004,11985.11035,11858.09961,11895.83984,7022.5,7037.700195,6991.399902,7037.700195
2015/03/24,6.205,6.205,6.1909,6.205,119.741,119.981,119.25,119.75,0.66862,0.6731,0.6674,0.66881,0.91341,0.917995,0.906618,0.91366,2103.939941,2107.629883,2091.5,2091.5,3691.41,3691.41,3691.41,3691.41,19718.99023,19770.64063,19646.34961,19713.44922,11821.20996,12030.58984,11797.66992,12005.69043,7037.700195,7065.100098,7012.5,7019.700195
2015/03/25,6.1953,6.2043,6.1921,6.1953,119.77,119.812,119.248,119.791,0.67404,0.67404,0.6687,0.67413,0.91654,0.91659,0.90802,0.91726,2093.100098,2097.429932,2061.050049,2061.050049,3660.73,3660.73,3660.73,3660.73,19745.75,19775.44922,19542.2207,19746.19922,11995.08984,12022.83984,11858.23047,11865.32031,7019.700195,7035.100098,6983.899902,6991
2015/03/26,6.201,6.2045,6.1978,6.201,119.506,119.508,118.33,119.518,0.67216,0.675,0.667,0.67216,0.91187,0.916372,0.905371,0.91237,2059.939941,2067.149902,2045.5,2056.149902,3682.09,3682.09,3682.09,3682.09,19605.59961,19623.10938,19397.00977,19471.11914,11736.33984,11849.38965,11619.71973,11843.67969,6991,6991,6876.799805,6895.299805
2015/03/27,6.2014,6.2081,6.2014,6.2014,119.214,119.482,118.938,119.183,0.67309,0.6757,0.6701,0.67302,0.91865,0.925472,0.91782,0.91858,2055.780029,2062.830078,2052.959961,2061.02002,3691.1,3691.1,3691.1,3691.1,19374.7207,19590.0293,19099.86914,19285.63086,11920.21973,11954.08984,11799.03027,11868.33008,6895.299805,6910.600098,6839.899902,6855
2015/03/30,6.2052,6.2052,6.1965,6.2052,119.24,120.132,119.122,119.25,0.67181,0.6774,0.67181,0.67178,0.91895,0.924975,0.9187,0.9187,2064.110107,2088.969971,2064.110107,2086.23999,3786.57,3786.57,3786.57,3786.57,19295.21094,19474.07031,19227.28906,19411.40039,11927.13965,12090.13965,11922.70996,12086.00977,6855,6914.600098,6855,6891.399902
2015/03/31,6.1965,6.1965,6.1875,6.1965,120.029,120.33,119.797,120.013,0.67521,0.6776,0.6726,0.67526,0.92344,0.93304,0.92221,0.92334,2084.050049,2084.050049,2067.040039,2067.889893,3747.9,3747.9,3747.9,3747.9,19592.42969,19607.25,19206.99023,19206.99023,12054.2002,12119.70996,11943.12012,11966.16992,6891.399902,6910.100098,6765.100098,6773
2015/04/01,6.1875,6.1875,6.184,6.1875,119.952,120.3,119.417,120.022,0.67413,0.6781,0.67236,0.67433,0.93101,0.932723,0.9259,0.93126,2067.629883,2067.629883,2048.379883,2059.689941,3810.29,3810.29,3810.29,3810.29,19129.75,19195.23047,18927.94922,19034.83984,11902.91992,12112.98047,11880.19043,12001.37988,6773,6856.399902,6765.399902,6809.5
2015/04/02,6.1871,6.1871,6.184,6.1871,119.576,119.858,119.448,119.574,0.67408,0.67651,0.6725,0.674,0.92852,0.93,0.917692,0.92851,2060.030029,2072.169922,2057.320068,2066.959961,3825.78,3825.78,3825.78,3825.78,19141.92969,19433.89063,19115.14063,19312.78906,11991.62012,12020.11035,11948.83008,11967.38965,6809.5,6849.899902,6801.299805,6833.5
2015/04/03,6.187,6.187,6.187,6.187,119.696,119.753,118.723,119.697,0.67432,0.6751,0.66908,0.67428,0.91988,0.92031,0.90728,0.9199,,,,,3863.93,3863.93,3863.93,3863.93,19289.03906,19435.08008,19289.03906,19435.08008,,,,,,,,
2015/04/06,6.187,6.187,6.187,6.187,118.854,119.163,118.832,118.823,0.67012,0.67101,0.66748,0.66976,0.90897,0.9117,0.90613,0.90898,2064.870117,2086.98999,2056.52002,2080.620117,,,,,19295.0293,19424.08984,19241.28906,19397.98047,,,,,,,,
2015/04/07,6.187,6.1882,6.1821,6.187,119.488,120.443,119.449,119.477,0.67161,0.6742,0.67028,0.67156,0.91451,0.922705,0.91278,0.91451,2080.790039,2089.810059,2076.100098,2076.330078,3961.38,3961.38,3961.38,3961.38,19539.0293,19667.48047,19501.31055,19640.53906,12057.33984,12149.30957,12035.7002,12123.51953,6833.5,6967.700195,6833.5,6961.799805
2015/04/08,6.1882,6.1945,6.1882,6.1882,120.28,120.306,119.66,120.29,0.67467,0.67467,0.668,0.67459,0.92379,0.926827,0.918274,0.92386,2076.939941,2086.689941,2073.300049,2081.899902,3994.81,3994.81,3994.81,3994.81,19729.69922,19845.5293,19693.63086,19789.81055,12109.84961,12122.32031,12017.79981,12035.86035,6961.799805,7012.100098,6931.600098,6937.399902
2015/04/09,6.1914,6.1947,6.1914,6.1914,120.09,120.396,119.855,120.094,0.67217,0.6789,0.67177,0.67211,0.92727,0.937207,0.92678,0.92719,2081.290039,2093.310059,2074.290039,2091.179932,3957.53,3957.53,3957.53,3957.53,19851.11914,19957.32031,19822.49023,19937.7207,12099.42969,12166.44043,12047.91016,12166.44043,6937.399902,7017,6937.399902,7015.399902
2015/04/10,6.1947,6.2029,6.1947,6.1947,120.55,120.616,120.066,120.55,0.67947,0.6854,0.67907,0.67958,0.93745,0.94594,0.936023,0.93729,2091.51001,2102.610107,2091.51001,2102.060059,4034.31,4034.31,4034.31,4034.31,19989.55078,20006,19845.31055,19907.63086,12226.98047,12390.75,12214.50977,12374.73047,7015.399902,7095.399902,7015.399902,7089.799805
2015/04/13,6.1991,6.2047,6.1991,6.1991,120.191,120.833,119.832,120.209,0.68302,0.68617,0.6815,0.68303,0.94266,0.950426,0.94162,0.94252,2102.030029,2107.649902,2092.330078,2092.429932,4121.71,4121.71,4121.71,4121.71,19967.38086,19975.66016,19825.68945,19905.46094,12357.26953,12388.12988,12326.70996,12338.73047,7089.799805,7089.799805,7046.700195,7064.299805
2015/04/14,6.2047,6.2047,6.2016,6.2047,120.058,120.061,119.068,120.059,0.6816,0.6846,0.6755,0.68176,0.94563,0.949442,0.933977,0.94581,2092.280029,2098.620117,2083.23999,2095.840088,4135.56,4135.56,4135.56,4135.56,19828.65039,19922.5,19828.65039,19908.67969,12306.36035,12339.80957,12181.2002,12227.59961,7064.299805,7086.100098,7044.600098,7075.299805
2015/04/15,6.2021,6.2021,6.1932,6.2021,119.46,119.732,119.145,119.457,0.67692,0.68,0.6753,0.67696,0.93915,0.945662,0.937321,0.93922,2097.820068,2111.909912,2097.820068,2106.629883,4084.16,4084.16,4084.16,4084.16,19838.5293,19913.41992,19823.85938,19869.75977,12220.09961,12326.13965,12214.80957,12231.33984,7075.299805,7111.700195,7058.299805,7096.799805
2015/04/16,6.1937,6.1937,6.1839,6.1937,119.141,119.459,118.79,119.143,0.67435,0.675,0.6694,0.67438,0.93658,0.940911,0.929161,0.93661,2105.959961,2111.300049,2100.02002,2104.98999,4194.82,4194.82,4194.82,4194.82,19862.48047,19894.34961,19742.11914,19885.76953,12224.75977,12227.58984,11997.75,11998.86035,7096.799805,7119.399902,7057.700195,7060.5
2015/04/17,6.1869,6.1869,6.1805,6.1869,119.054,119.235,118.56,119.044,0.66975,0.6703,0.66432,0.67016,0.92937,0.931524,0.921922,0.92975,2102.580078,2102.580078,2072.370117,2081.179932,4287.3,4287.3,4287.3,4287.3,19810.40039,19815.25,19638.36914,19652.88086,11942.36035,12019.75,11674.58984,11688.7002,7060.5,7093.5,6979.299805,6994.600098
2015/04/20,6.1866,6.1919,6.1866,6.1866,118.834,119.351,118.547,118.818,0.66822,0.67145,0.66739,0.66808,0.92505,0.933167,0.92433,0.92505,2084.110107,2103.939941,2084.110107,2100.399902,4217.08,4217.08,4217.08,4217.08,19501,19725.85938,19474.23047,19634.49023,11736.40039,11903.7002,11727.01953,11891.91016,6994.600098,7067.799805,6994.600098,7052.100098
2015/04/21,6.1919,6.1919,6.1919,6.1919,119.227,119.824,119.227,119.195,0.67065,0.673,0.6687,0.6707,0.93039,0.937946,0.928936,0.93045,2102.820068,2109.639893,2094.379883,2097.290039,4293.62,4293.62,4293.62,4293.62,19731.57031,19909.08984,19678.2207,19909.08984,11994.82031,12079.03027,11913.36035,11939.58008,7052.100098,7105.100098,7030,7062.899902
2015/04/22,6.1919,6.1919,6.1857,6.1919,119.641,119.938,119.35,119.633,0.66975,0.67037,0.6631,0.66954,0.93125,0.933698,0.925926,0.93095,2098.27002,2109.97998,2091.050049,2107.959961,4398.49,4398.49,4398.49,4398.49,19999.83984,20144.66016,19983,20133.90039,11984.38965,12041.37988,11787.21973,11867.37012,7062.899902,7092.299805,6997.200195,7028.200195
2015/04/23,6.1857,6.1887,6.1857,6.1857,119.964,120.078,119.601,119.95,0.66516,0.6682,0.66405,0.665,0.9324,0.937093,0.924368,0.93233,2107.209961,2120.48999,2103.189941,2112.929932,4414.51,4414.51,4414.51,4414.51,20227.2793,20252.11914,20116.18945,20187.65039,11887.13965,11940.20996,11675.58008,11723.58008,7028.200195,7055.200195,6995.799805,7053.700195
2015/04/24,6.1887,6.1887,6.1848,6.1887,119.58,119.62,118.892,119.571,0.66441,0.66534,0.6586,0.66436,0.92463,0.92698,0.9176,0.92464,2112.800049,2120.919922,2112.800049,2117.689941,4393.69,4393.69,4393.69,4393.69,20142.4707,20142.4707,20013.74023,20020.03906,11783.55957,11881.04981,11711.09961,11810.84961,7053.700195,7102.600098,7051.200195,7070.700195
2015/04/27,6.1848,6.209,6.1848,6.1848,118.915,119.431,118.775,118.927,0.65897,0.6618,0.6562,0.65891,0.92018,0.923881,0.917019,0.92005,2119.290039,2125.919922,2107.040039,2108.919922,4527.4,4527.4,4527.4,4527.4,20063.80078,20069.24023,19909.85938,19983.32031,11881.25,12050.70996,11729.04004,12039.16016,7070.700195,7122.700195,7025.299805,7104
2015/04/28,6.209,6.209,6.1931,6.209,119.132,119.183,118.78,119.126,0.65681,0.6586,0.652,0.65687,0.91937,0.920658,0.910001,0.91929,2108.350098,2116.040039,2094.889893,2114.76001,4476.21,4476.21,4476.21,4476.21,20068.65039,20133.7793,20031.71094,20058.94922,12035.55957,12047.37988,11743.78027,11811.66016,7104,7104,6984,7030.5
2015/04/29,6.1965,6.1966,6.1902,6.1965,118.83,119.355,118.77,118.823,0.65215,0.65236,0.6457,0.65211,0.9114,0.912359,0.894775,0.91165,2112.48999,2113.649902,2097.409912,2106.850098,4476.62,4476.62,4476.62,4476.62,,,,,11864.40039,11885.04981,11410.54004,11432.71973,7030.5,7058.200195,6945.600098,6946.299805
2015/04/30,6.1902,6.1964,6.187,6.1902,118.976,119.875,118.507,118.97,0.64827,0.6525,0.6454,0.64822,0.89983,0.903098,0.889079,0.89974,2105.52002,2105.52002,2077.590088,2085.51001,4441.65,4441.65,4441.65,4441.65,19847.5,19852.66016,19502.60938,19520.00977,11440.79004,11570.63965,11331.37012,11454.37988,6946.299805,6970.299805,6906.200195,6960.600098
2015/05/01,6.191,6.191,6.191,6.191,119.492,120.269,119.492,119.452,0.65122,0.66111,0.6495,0.65127,0.89166,0.893975,0.885763,0.89169,2087.379883,2108.409912,2087.379883,2108.290039,,,,,19510.84961,19549.39063,19399.16016,19531.63086,,,,,6960.600098,6995.399902,6919.399902,6986
2015/05/04,6.191,6.1984,6.191,6.191,120.132,120.271,119.998,120.136,0.6598,0.66261,0.6589,0.66021,0.89358,0.898957,0.891019,0.89398,2110.22998,2120.949951,2110.22998,2114.48999,4480.46,4480.46,4480.46,4480.46,,,,,11506.83984,11656.88965,11411.76953,11619.84961,,,,
2015/05/05,6.1984,6.1984,6.1952,6.1984,120.107,120.496,119.736,120.1,0.66128,0.6625,0.6575,0.66125,0.89686,0.903424,0.892061,0.89693,2112.629883,2115.23999,2088.459961,2089.459961,4298.71,4298.71,4298.71,4298.71,19510.84961,19549.39063,19399.16016,19531.63086,11576.12012,11751.21973,11322.62012,11327.67969,6986,7053.200195,6927.600098,6927.600098
2015/05/06,6.1952,6.1952,6.186,6.1952,119.93,120.039,119.238,119.922,0.65918,0.6598,0.654,0.65901,0.8941,0.89461,0.879871,0.89395,2091.26001,2098.419922,2067.929932,2080.149902,4229.27,4229.27,4229.27,4229.27,19510.84961,19549.39063,19399.16016,19531.63086,11377.58008,11457.92969,11239.86035,11350.15039,6927.600098,6974.799805,6913.5,6933.700195
2015/05/07,6.189,6.198,6.189,6.189,119.388,119.783,119.059,119.397,0.65619,0.65927,0.65561,0.65608,0.88189,0.889822,0.877917,0.88172,2079.959961,2092.899902,2074.98999,2088,4112.21,4112.21,4112.21,4112.21,19356.46094,19461.08008,19257.84961,19291.99023,11265.12988,11437.57031,11167.54981,11407.96973,6933.700195,6933.700195,6810.100098,6887
2015/05/08,6.198,6.198,6.198,6.198,119.716,120.219,119.626,119.709,0.64948,0.65113,0.64425,0.64905,0.88928,0.894039,0.885818,0.88913,2092.129883,2117.659912,2092.129883,2116.100098,4205.92,4205.92,4205.92,4205.92,19315.63086,19458.75,19302.71094,19379.18945,11483.07031,11710.41016,11415.29004,11709.73047,6887,7046.799805,6885.799805,7046.799805
2015/05/11,6.198,6.2146,6.198,6.198,119.827,120.077,119.712,119.78,0.64771,0.6494,0.6412,0.64792,0.8931,0.898101,0.89262,0.89333,2115.560059,2117.689941,2104.580078,2105.330078,4333.58,4333.58,4333.58,4333.58,19637.58008,19679.63086,19586.81055,19620.91016,11674.51953,11702.12988,11622.01953,11673.34961,7046.799805,7083.700195,7025.200195,7029.899902
2015/05/12,6.1992,6.1992,6.1989,6.1992,120.118,120.27,119.795,120.131,0.64187,0.64267,0.6366,0.64197,0.89718,0.89799,0.88669,0.89731,2102.870117,2105.060059,2085.570068,2099.120117,4401.22,4401.22,4401.22,4401.22,19608.23047,19626.75,19467.65039,19624.83984,11557.96973,11565.2002,11377.34961,11472.41016,7029.899902,7029.899902,6887.5,6933.799805
2015/05/13,6.1989,6.1989,6.1946,6.1989,119.875,119.952,119.02,119.835,0.63824,0.63957,0.63443,0.63812,0.89135,0.892419,0.878518,0.89115,2099.620117,2110.189941,2096.040039,2098.47998,4375.76,4375.76,4375.76,4375.76,19568.75977,19791.88086,19494.69922,19764.7207,11532.96973,11596.46973,11301.62988,11351.45996,6933.799805,6989.899902,6920.700195,6949.600098
2015/05/14,6.1946,6.1946,6.19,6.1946,119.196,119.326,118.89,119.16,0.6354,0.63569,0.63239,0.63532,0.88121,0.88166,0.873836,0.88102,2100.429932,2121.449951,2100.429932,2121.100098,4378.31,4378.31,4378.31,4378.31,19661.51953,19717.80078,19546.82031,19570.24023,11299.19043,11579.79981,11218.54004,11559.82031,6949.600098,6977.899902,6884.600098,6973
2015/05/15,6.1916,6.1966,6.1916,6.1916,119.206,119.921,119.17,119.191,0.63398,0.63674,0.6326,0.63403,0.87689,0.883026,0.873286,0.87681,2122.070068,2123.889893,2116.810059,2122.72998,4308.69,4308.69,4308.69,4308.69,19693.16992,19750.75977,19633.75,19732.91992,11593.2002,11632.36035,11383.23047,11447.03027,6973,7009.399902,6937.100098,6960.5
2015/05/18,6.1961,6.1961,6.1938,6.1961,119.353,119.883,119.344,119.33,0.63536,0.63878,0.63536,0.63508,0.87382,0.881928,0.873591,0.87374,2121.300049,2131.780029,2120.01001,2129.199951,4283.49,4283.49,4283.49,4283.49,19766.16016,19890.26953,19741.2207,19890.26953,11464.79981,11594.95996,11378.86035,11594.28027,6960.5,7015.5,6931.600098,6968.899902
2015/05/19,6.1943,6.1967,6.1918,6.1943,119.923,120.711,119.85,119.9,0.63841,0.647,0.6381,0.63842,0.88297,0.8992,0.88291,0.88291,2129.449951,2133.02002,2124.5,2127.830078,4417.55,4417.55,4417.55,4417.55,19977.14063,20087.69922,19946.75,20026.38086,11709.87012,11873.28027,11706.84961,11853.33008,6968.899902,7011.399902,6968.899902,6995.100098
2015/05/20,6.1967,6.1967,6.1934,6.1967,120.662,121.376,120.662,120.652,0.6445,0.64612,0.6414,0.64449,0.89712,0.90369,0.8968,0.89713,2127.790039,2134.719971,2122.590088,2125.850098,4446.29,4446.29,4446.29,4446.29,20175.58984,20278.89063,20148.50977,20196.56055,11858.46973,11871.49023,11780.01953,11848.46973,6995.100098,7018.700195,6962.100098,7007.299805
2015/05/21,6.1937,6.1937,6.1867,6.1937,121.198,121.245,120.851,121.212,0.64339,0.64402,0.6369,0.64338,0.90065,0.90205,0.894454,0.90084,2125.550049,2134.280029,2122.949951,2130.820068,4529.42,4529.42,4529.42,4529.42,20215.46094,20320.90039,20175.7793,20202.86914,11815.42969,11868.7002,11758.80957,11864.58984,7007.299805,7026,6994.299805,7013.5
2015/05/22,6.1868,6.189,6.183,6.1868,121.046,121.558,120.644,121.039,0.63853,0.6457,0.6373,0.63841,0.90001,0.908513,0.892061,0.89994,2130.360107,2132.149902,2126.060059,2126.060059,4657.6,4657.6,4657.6,4657.6,20208.84961,20278.31055,20130.83984,20264.41016,11881.49023,11881.80957,11792.30957,11815.00977,7013.5,7061.700195,7013.5,7031.700195
2015/05/25,6.1874,6.1925,6.1874,6.1874,121.56,121.763,121.44,121.571,0.6461,0.64687,0.6448,0.6462,0.90974,0.91235,0.908265,0.90967,,,,,4813.8,4813.8,4813.8,4813.8,20331.91992,20417.76953,20318.53906,20413.76953,,,,,,,,
2015/05/26,6.192,6.1967,6.192,6.192,121.644,123.311,121.644,121.6,0.64633,0.65118,0.64633,0.64632,0.91147,0.919523,0.91147,0.91148,2125.340088,2125.340088,2099.179932,2104.199951,4910.9,4910.9,4910.9,4910.9,20431.26953,20473.84961,20378.76953,20437.48047,11841.48047,11920.30957,11586.34961,11625.12988,7031.700195,7039.600098,6930.299805,6949
2015/05/27,6.1939,6.1958,6.1913,6.1939,122.99,123.845,122.792,122.986,0.64952,0.65327,0.6478,0.64941,0.91848,0.924044,0.914913,0.91837,2105.129883,2126.219971,2105.129883,2123.47998,4941.71,4941.71,4941.71,4941.71,20380.64063,20513.2207,20363.21094,20472.58008,11647.04004,11790.34961,11595.12012,11771.12988,6949,7054.100098,6948.600098,7033.299805
2015/05/28,6.1913,6.1924,6.1876,6.1913,123.708,124.445,123.505,123.74,0.65151,0.6551,0.6499,0.65146,0.9176,0.920065,0.913242,0.91743,2122.27002,2122.27002,2112.860107,2120.790039,4620.27,4620.27,4620.27,4620.27,20590.2793,20655.33008,20473.26953,20551.46094,11716.08008,11773.79004,11605.99023,11677.57031,7033.299805,7049.600098,7005.899902,7040.899902
2015/05/29,6.1912,6.1923,6.1883,6.1912,123.803,124.162,123.608,123.82,0.65278,0.6561,0.65176,0.65278,0.91258,0.914988,0.908802,0.91238,2120.659912,2120.659912,2104.889893,2107.389893,4611.74,4611.74,4611.74,4611.74,20510.26953,20636.41016,20508.40039,20563.15039,11685.66016,11704.38965,11403.82031,11413.82031,7040.899902,7069.899902,6967.899902,6984.399902
2015/06/01,6.1883,6.1895,6.1876,6.1883,124.245,124.664,123.888,124.193,0.65411,0.659,0.65334,0.65407,0.91249,0.918366,0.910747,0.91258,2108.639893,2119.149902,2102.540039,2111.72998,4828.74,4828.74,4828.74,4828.74,20444.53906,20595.41016,20410.26953,20569.86914,11462.96973,11510.92969,11345.09961,11436.04981,6984.399902,7037.600098,6942.700195,6953.600098
2015/06/02,6.1895,6.1909,6.187,6.1895,124.864,125.009,123.775,124.847,0.65799,0.65861,0.6518,0.6579,0.91552,0.9158,0.895552,0.9155,2110.409912,2117.590088,2099.139893,2109.600098,4910.53,4910.53,4910.53,4910.53,20604.66992,20619.60938,20470.25977,20543.18945,11467.07031,11467.07031,11270.57031,11328.79981,6953.600098,6972.299805,6872.100098,6928.299805
2015/06/03,6.1882,6.1882,6.1846,6.1882,124.06,124.666,123.79,124.036,0.6521,0.6555,0.6504,0.6519,0.897,0.901974,0.886266,0.89686,2110.639893,2121.919922,2109.610107,2114.070068,4909.98,4909.98,4909.98,4909.98,20443.15039,20506.34961,20397.73047,20473.50977,11359.79981,11515.20996,11300.36035,11419.62012,6928.299805,6985.700195,6901.799805,6950.5
